Aeg,Temperatuur,Niiskus,&Otilde;hur&otilde;hk,Tuulekiirus,Tuulesuund,Sademed,Kiirgusvoog
2021-12-0321:20:00,-3.9810467706,85.1969265033,996.116766667,3.54453528176552,310.173955358559,0,2.09038392006
2021-12-0321:25:00,-3.94863839286,84.3903348214,996.216033333,4.17194223357392,315.194384637198,0,1.84769518917
2021-12-0321:30:00,-3.83247216036,83.1096659243,996.2857,4.69382453825266,329.076489466461,0,2.15707540755
2021-12-0321:35:00,-3.77693512304,82.6184116331,996.380866667,2.80563320553984,331.025828075044,0,1.755977621
2021-12-0321:40:00,-3.76053571429,82.4596651786,996.4247,2.94773488986082,327.027841522656,0,2.13545344987
2021-12-0321:45:00,-3.80804932735,82.6412556054,996.478633333,2.20943373564862,317.529484395433,0,2.02353985971
2021-12-0321:50:00,-3.85922048998,82.9668374165,996.553833333,2.37863190093358,313.970041292506,0,2.34787641598
2021-12-0321:55:00,-3.92077605322,83.4565631929,996.687674419,2.4015775304487,306.413236433091,0,1.86795962316
2021-12-0322:00:00,-3.96946666667,83.9292666667,996.7694,2.8975705017427,303.068873067732,0,1.17247307163
2021-12-0322:05:00,-3.98099778271,84.0446563193,996.8351,2.80399762863468,295.137518852302,0,1.88214018746
2021-12-0322:10:00,-4.00672566372,84.1845575221,996.922566667,2.84226460463796,291.986642686785,0,2.1302383318
2021-12-0322:15:00,-4.01654788419,84.0371046771,996.979933333,3.75903221854634,296.272053911834,0,1.69832916806
2021-12-0322:20:00,-4.0386636971,83.8441648107,997.028,4.02574538351209,294.54625653201,0,1.53054055854
2021-12-0322:25:00,-4.0514380531,83.7934734513,997.087366667,3.61107990035337,296.980040045395,0,1.74361099718
2021-12-0322:30:00,-4.08975609756,83.9607760532,997.178366667,3.12001900885636,296.412912681557,0,1.85420930957
2021-12-0322:35:00,-4.12024444444,84.1206222222,997.2231,4.08144963934044,287.672191637336,0,1.76621251616
2021-12-0322:40:00,-4.18568888889,84.6771111111,997.264833333,3.70601174232302,294.391740616097,0,2.21864549098
2021-12-0322:45:00,-4.23577777778,85.0386888889,997.295966667,4.27455457690071,292.436523093698,0,1.72963536528
2021-12-0322:50:00,-4.26880530973,85.5575221239,997.356266667,3.93639020491455,293.45334094173,0,1.9232359914
2021-12-0322:55:00,-4.30288888889,86.3459111111,997.425133333,3.83818339244333,292.234982202049,0,2.21556467754
2021-12-0323:00:00,-4.33181818182,87.372616408,997.5119,4.06081931751634,293.13308364353,0,2.2501288013
2021-12-0323:05:00,-4.37073825503,88.3224608501,997.582733333,3.79130328841181,294.319196056346,0,2.54097135069
2021-12-0323:10:00,-4.39755555556,88.7673111111,997.6483,3.33748282019091,294.442190643906,0,2.36903302075
2021-12-0323:15:00,-4.39366071429,88.8871205357,997.757833333,3.61646028358916,296.895342794418,0,2.19119932324
2021-12-0323:20:00,-4.3834298441,88.5727171492,997.838666667,3.62346540950633,294.565877030776,0,2.40092886074
2021-12-0323:25:00,-4.39884187082,88.3453674833,997.892325581,4.15914026480968,295.640024702347,0,2.34542205267
2021-12-0323:30:00,-4.4004454343,87.9384187082,997.9592,3.73440294984427,290.947441668415,0,2.22497410297
2021-12-0323:35:00,-4.46603104213,88.1762527716,997.987233333,3.64558608915936,289.768433947719,0,2.1312299244
2021-12-0323:40:00,-4.53104444444,88.4245333333,998.0211,4.0722895710944,294.439378564112,0,2.51888128149
2021-12-0323:45:00,-4.56125,88.3832366071,998.091733333,3.41691611045732,293.381650651143,0,2.35390699605
2021-12-0323:50:00,-4.59997772829,88.3376837416,998.1365,4.2956078561583,287.824323514609,0,2.32524643971
2021-12-0323:55:00,-4.63068736142,88.254767184,998.2052,4.0786968905692,295.3898188942,0,2.58446009586
2021-12-0400:00:00,-4.67427937916,88.1004878049,998.241333333,4.11554236834284,288.514963584615,0,2.24414314042
2021-12-0400:05:00,-4.72028888889,88.0914222222,998.295433333,4.28159639583247,290.358556305703,0,2.25637841822
2021-12-0400:10:00,-4.72509977827,88.1088913525,998.353866667,3.9362789501864,288.206833423397,0,2.35874332195
2021-12-0400:15:00,-4.71717777778,88.0246666667,998.374266667,3.63680976888666,289.976185891073,0,1.49104666052
2021-12-0400:20:00,-4.71670353982,87.9782964602,998.433366667,3.90848086797764,291.613148234146,0,1.52414942232
2021-12-0400:25:00,-4.72558758315,87.9477383592,998.473933333,2.78225454747484,292.417416628263,0,1.31674747747
2021-12-0400:30:00,-4.75006681514,88.0812694878,998.544266667,2.67913835854666,314.151492402824,0,1.36967762675
2021-12-0400:35:00,-4.72071111111,88.1557555556,998.654933333,2.12524006519786,321.07767277887,0,1.01117880783
2021-12-0400:40:00,-4.76239467849,88.0794900222,998.687466667,2.04021477350842,307.120068737026,0,1.15051830585
2021-12-0400:45:00,-4.80195121951,88.2343902439,998.713066667,2.10159775569354,302.257476855706,0,1.21335507098
2021-12-0400:50:00,-4.80796420582,88.1896644295,998.813754153,2.49101862801925,304.23332741613,0,1.14725374081
2021-12-0400:55:00,-4.80953436807,87.9009312639,998.838733333,2.63068949491964,302.001420026116,0,1.03703559847
2021-12-0401:00:00,-4.77475663717,86.9432522124,998.850266667,2.89791688551401,296.310105301385,0,2.44713224214
2021-12-0401:05:00,-4.78733480176,86.4654845815,998.9194,3.61821165220318,290.919575012943,0,2.88745166274
2021-12-0401:10:00,-4.83228888889,86.4882,998.961233333,3.82960080130967,288.395003668001,0,2.68349704412
2021-12-0401:15:00,-4.90723830735,87.0644988864,998.951433333,3.54511308733782,289.115260600173,0,2.43717758343
2021-12-0401:20:00,-4.94237250554,87.4651884701,998.970833333,3.21349522345694,293.247267124563,0,2.92037927715
2021-12-0401:25:00,-4.95329646018,87.6736946903,999.0202,3.15348735226618,291.063741537252,0,2.11841571375
2021-12-0401:30:00,-4.96865342163,87.8681898455,999.115966667,3.07130729958307,293.640656061038,0,1.67937398255
2021-12-0401:35:00,-4.96792873051,87.9545879733,999.186066667,2.59507744164312,290.576265875314,0,1.0222483338
2021-12-0401:40:00,-4.98796460177,88.1197566372,999.226566667,2.83235086929666,294.083894583535,0,1.35900160746
2021-12-0401:45:00,-5.02543237251,88.52172949,999.2746,2.84062331190513,292.34941593782,0,1.09535253248
2021-12-0401:50:00,-5.04931111111,88.7544888889,999.3137,3.03898769879096,287.200267231419,0,1.16267278262
2021-12-0401:55:00,-5.04477973568,88.8601982379,999.3291,3.11024353446487,289.270297011364,0,1.14421598456
2021-12-0402:00:00,-5.03452538631,88.9578145695,999.361766667,3.48500059040725,289.940839098469,0,1.46197197926
2021-12-0402:05:00,-5.07408388521,89.2710375276,999.366666667,2.93644704620037,289.055273453985,0,1.55097906801
2021-12-0402:10:00,-5.09286666667,89.6289333333,999.334,2.96453516123898,290.055595233243,0,1.54976081056
2021-12-0402:15:00,-5.1233924612,89.8977605322,999.372966667,3.7654927965267,288.419791888551,0,1.54294568052
2021-12-0402:20:00,-5.14132743363,90.2538495575,999.52372093,3.67422496976876,287.079139895743,0,1.9973292025
2021-12-0402:25:00,-5.14486666667,90.5281111111,999.609666667,4.02439537832842,285.494490891844,0,2.13259714576
2021-12-0402:30:00,-5.10730512249,90.4283296214,999.6375,3.71626106180222,287.347706715139,0,2.07355441979
2021-12-0402:35:00,-5.06273942094,90.1659465479,999.704966667,3.27559786523349,285.344276894254,0,2.1576115466
2021-12-0402:40:00,-5.04453539823,89.8363495575,999.7834,4.08902228273221,283.38299387878,0,2.12484265115
2021-12-0402:45:00,-5.03503325942,89.6319955654,999.8334,3.87799679034199,282.787283056098,0,1.81346308025
2021-12-0402:50:00,-5.04486784141,89.6209251101,999.856633333,3.91745430046733,283.156752042091,0,1.9254318725
2021-12-0402:55:00,-5.04420353982,89.6242920354,999.903466667,3.71258991864544,285.150015565985,0,1.87980864302
2021-12-0403:00:00,-5.0921460177,89.7777433628,999.9033,3.881718959466,285.870851506839,0,2.25291854919
2021-12-0403:05:00,-5.11017738359,89.8854767184,999.9313,4.02696181632492,284.924948154103,0,2.23421660948
2021-12-0403:10:00,-5.1425,90.0346017699,999.9786,3.72642719174107,283.525161768001,0,2.01641161197
2021-12-0403:15:00,-5.17,90.2118322296,1000.02263333,3.80870674818639,284.306906283647,0,1.99539052747
2021-12-0403:20:00,-5.22251655629,90.2322737307,1000.05996667,3.79476870672897,282.382672304546,0,1.9470416585
2021-12-0403:25:00,-5.27846666667,90.3395777778,1000.09753333,3.75142720853048,281.042177190238,0,1.93682922115
2021-12-0403:30:00,-5.33946784922,90.3794900222,1000.12713333,4.04620640444369,286.034464226935,0,2.15511104767
2021-12-0403:35:00,-5.37654101996,90.366518847,1000.15566667,3.49654523097045,286.190813760696,0,2.17041668509
2021-12-0403:40:00,-5.43792035398,90.2779424779,1000.18583333,3.87036916923703,285.346772863934,0,1.88560341722
2021-12-0403:45:00,-5.51485651214,90.2761810155,1000.25960133,3.52245788223119,282.318033872608,0,1.82541957412
2021-12-0403:50:00,-5.60132450331,90.3432229581,1000.32353333,3.89376270041027,281.918320957359,0,2.09182809134
2021-12-0403:55:00,-5.65247240618,90.2827593819,1000.4251,3.66898259553989,279.925915698891,0,1.9417733796
2021-12-0404:00:00,-5.73092920354,90.4015929204,1000.48283333,3.84453421681172,278.870620402433,0,1.9318288077
2021-12-0404:05:00,-5.80328159645,90.5970953437,1000.5147,3.57536224742993,279.095308921568,0,1.91170035326
2021-12-0404:10:00,-5.87621978022,90.8103736264,1000.5514,3.73368762701315,279.175183679782,0,1.70688569391
2021-12-0404:15:00,-5.98685144124,91.1213968958,1000.5744,4.00131247124858,280.301185651657,0,1.89460055774
2021-12-0404:20:00,-6.09496688742,91.3099337748,1000.62733333,3.60114275766889,274.128087955091,0,2.27634845021
2021-12-0404:25:00,-6.25196035242,91.7168281938,1000.66716667,3.71838663876515,273.890751633561,0,1.75042024801
2021-12-0404:30:00,-6.32650442478,92.1686283186,1000.69673333,3.77096943345548,277.202126813381,0,3.28005014043
2021-12-0404:35:00,-6.39262693157,92.4642384106,1000.7461,3.92403794137458,277.472047685177,0,2.4568192559
2021-12-0404:40:00,-6.46514348786,92.7525165563,1000.7873,3.87820255079592,276.397783459009,0,2.31023795422
2021-12-0404:45:00,-6.53283185841,92.9447345133,1000.7957,3.77869401017071,277.307822679227,0,2.51111468091
2021-12-0404:50:00,-6.59218061674,93.1790748899,1000.84786667,3.72251724215281,278.321490086552,0,2.56557130285
2021-12-0404:55:00,-6.62181619256,93.3767177243,1000.9482,3.8034157865186,280.025272839865,0,2.4770156231
2021-12-0405:00:00,-6.64399563319,93.4352620087,1001.00613333,3.99797192925219,281.730634236445,0,2.27003137193
2021-12-0405:05:00,-6.63103070175,93.5117763158,1001.01233333,3.98708148540383,279.264287603417,0,2.38386725882
2021-12-0405:10:00,-6.64507658643,93.4373741794,1001.02873754,3.75596843350317,275.857411111084,0,3.13011639392
2021-12-0405:15:00,-6.66583333333,93.4849780702,1001.0368,3.67700049203189,282.283315931091,0,4.19089101335
2021-12-0405:20:00,-6.62829694323,93.5629694323,1001.11026667,3.36922553132063,283.915052717566,0,4.15387697422
2021-12-0405:25:00,-6.58006564551,93.4791247265,1001.20643333,3.11787795893386,283.146932154178,0,4.16892244521
2021-12-0405:30:00,-6.58024282561,93.2316997792,1001.22023333,2.99262741755097,284.203022772511,0,4.22716968894
2021-12-0405:35:00,-6.58975877193,93.3068421053,1001.26003333,3.33205289709329,283.860839658376,0,4.12035762033
2021-12-0405:40:00,-6.59449561404,93.3467105263,1001.28523333,3.49644649521323,281.544106748648,0,4.04298994077
2021-12-0405:45:00,-6.59435164835,93.4790989011,1001.33466667,3.42589131550097,282.781545420585,0,3.75917936979
2021-12-0405:50:00,-6.58177631579,93.6011403509,1001.38143333,3.6547659700877,284.001326302973,0,2.11807178623
2021-12-0405:55:00,-6.54407002188,93.7208752735,1001.378,3.52990862527315,280.468778116503,0,2.09378014982
2021-12-0406:00:00,-6.5012967033,93.8249010989,1001.41073333,3.26463084952657,279.954460539686,0,1.4821268085
2021-12-0406:05:00,-6.444030837,93.855,1001.42756667,3.03214649567761,276.669792010552,0,1.61562143218
2021-12-0406:10:00,-6.43234649123,93.8520614035,1001.43463333,2.99020621764249,279.8372098308,0,1.96136241288
2021-12-0406:15:00,-6.41588105727,93.8890528634,1001.5016,2.89569238210925,280.307751830302,0,1.86444226532
2021-12-0406:20:00,-6.39554824561,93.8923684211,1001.56603333,3.22188783859927,280.802626679999,0,2.2610909916
2021-12-0406:25:00,-6.38231947484,93.8192560175,1001.60863333,3.26126909280643,280.008234231182,0,2.28718472439
2021-12-0406:30:00,-6.3947702407,93.6892560175,1001.62236667,2.97880397261559,278.672422686663,0,2.53628156867
2021-12-0406:35:00,-6.40599118943,93.6803303965,1001.70521595,2.85176794852285,273.255205182476,0,1.97259320403
2021-12-0406:40:00,-6.47865934066,93.6162197802,1001.76753333,2.78586231119638,272.141484000683,0,2.21289226403
2021-12-0406:45:00,-6.56947598253,93.8213318777,1001.7807,3.06320394817665,274.232474126273,0,2.67656385008
2021-12-0406:50:00,-6.53986899563,93.9887991266,1001.7786,3.05092953005492,279.193127715139,0,2.59257950437
2021-12-0406:55:00,-6.49300438596,93.8957894737,1001.83253333,2.85295804884548,279.907852083287,0,2.66832734973
2021-12-0407:00:00,-6.54526315789,93.7104166667,1001.87593333,2.8306841240728,279.723816561583,0,1.82092854706
2021-12-0407:05:00,-6.65432967033,93.8447032967,1001.91143333,3.12791831194175,277.703120585448,0,2.63090902225
2021-12-0407:10:00,-6.71822757112,94.120547046,1001.9749,2.65495356991469,274.662801626742,0,2.79995310324
2021-12-0407:15:00,-6.7063377193,94.2926973684,1002.0341,2.4396673503466,269.548690405777,0,1.94124948929
2021-12-0407:20:00,-6.68561403509,94.3206578947,1002.01703333,3.22530870074005,269.86691467164,0,3.10376045701
2021-12-0407:25:00,-6.67522026432,94.3168281938,1002.0064,2.77978549538399,270.64687392272,0,3.26873777959
2021-12-0407:30:00,-6.72072368421,94.1587280702,1002.05033333,2.62949757881879,268.516868467688,0,3.19594317195
2021-12-0407:35:00,-6.72759299781,94.0768271335,1002.12753333,2.55346801517346,272.225702717325,0,3.01091303824
2021-12-0407:40:00,-6.75434497817,93.902510917,1002.18313333,2.26062287810548,267.094414145213,0,2.56542139327
2021-12-0407:45:00,-6.7775273523,93.7931509847,1002.21293333,2.25146050939101,268.454678403818,0,2.67362952583
2021-12-0407:50:00,-6.81803532009,93.7177704194,1002.26383333,2.48481638255162,267.832842645308,0,2.57550878132
2021-12-0407:55:00,-6.85921225383,93.7391684902,1002.28323333,2.76408132253185,268.704692139737,0,2.37457328159
2021-12-0408:00:00,-6.89584615385,93.7668351648,1002.34126246,2.72563841483106,271.264168332031,0,2.34323943058
2021-12-0408:05:00,-6.94663755459,93.8419868996,1002.35846667,2.8191766854315,274.055739803978,0,2.30904461146
2021-12-0408:10:00,-7.01791666667,93.8757236842,1002.38846667,2.64469135519367,272.11384645186,0,2.65590074816
2021-12-0408:15:00,-7.09157549234,93.9365864333,1002.40176667,2.62254229099467,271.7156428608,0,2.98716548385
2021-12-0408:20:00,-7.1460745614,94.0501315789,1002.4618,2.49028473093161,270.915746334485,0,3.66229345025
2021-12-0408:25:00,-7.1595814978,94.1404185022,1002.54063333,2.46285838628671,275.260967852987,0,3.98951549467
2021-12-0408:30:00,-7.15445175439,94.1852631579,1002.57103333,2.37484433995742,276.479400734895,0,4.29884154187
2021-12-0408:35:00,-7.07947483589,94.3054266958,1002.6243,2.54209245321535,281.157802800591,0,7.18709790167
2021-12-0408:40:00,-7.09653508772,94.1632894737,1002.6983,2.8057209723072,279.347282056872,0,9.74220464626
2021-12-0408:45:00,-7.14089912281,94.1082017544,1002.73086667,2.69669900127401,284.522140465311,0,11.8589533772
2021-12-0408:50:00,-7.24210065646,93.9993654267,1002.7755,2.88014885745704,277.902127185372,0,12.9079792899
2021-12-0408:55:00,-7.30579520697,94.0733115468,1002.78433333,2.97488362545495,272.41108038553,0,14.6301662106
2021-12-0409:00:00,-7.38605263158,94.070877193,1002.81253333,2.79473662165944,270.745585579111,0,20.7228052931
2021-12-0409:05:00,-7.50537280702,93.9814473684,1002.87566667,2.75566079464885,269.807833508719,0,27.8547669911
2021-12-0409:10:00,-7.55592592593,94.0373856209,1002.92676667,2.8980574662656,272.438427375646,0,31.5542917307
2021-12-0409:15:00,-7.5463238512,94.1124070022,1002.92563333,2.79196625836474,275.202030994097,0,29.7942063267
2021-12-0409:20:00,-7.5506768559,94.0876419214,1002.95376667,2.57908510798618,279.572345191909,0,26.1934940003
2021-12-0409:25:00,-7.59466083151,93.963654267,1002.99146667,2.59592765631201,279.127377925861,0,27.24503406
2021-12-0409:30:00,-7.61032822757,93.994463895,1003.05401993,2.61508994944353,278.164676412137,0,28.8657632448
2021-12-0409:35:00,-7.68205689278,93.8904814004,1003.09116667,2.50442787230326,274.69481789809,0,33.6117058317
2021-12-0409:40:00,-7.78907894737,93.800372807,1003.10566667,2.77546368931291,272.393814771429,0,33.6390251001
2021-12-0409:45:00,-7.87356043956,93.8332527473,1003.1386,2.84009733499087,269.615348487516,0,35.9374827698
2021-12-0409:50:00,-7.89414096916,93.9123788546,1003.18243333,2.71806090486756,265.662232113898,0,37.5821742417
2021-12-0409:55:00,-7.86736842105,93.9934429825,1003.23433333,2.31932782264364,261.331406636475,0,34.9187341959
2021-12-0410:00:00,-7.83094091904,93.9343982495,1003.29276667,2.40882369386491,257.6270203384,0,31.2458212781
2021-12-0410:05:00,-7.86791666667,93.7522807018,1003.3845,2.05579195641377,249.186365782936,0,45.9427791108
2021-12-0410:10:00,-7.84643956044,93.5467472527,1003.49583333,1.59499632932006,234.023729561184,0,83.9999808177
2021-12-0410:15:00,-7.77581140351,93.3866885965,1003.5979,1.54927474217329,237.337231174396,0,89.795613557
2021-12-0410:20:00,-7.62907488987,93.3880176211,1003.65973333,1.14119888354553,230.957223227106,0,94.1209439804
2021-12-0410:25:00,-7.61105263158,93.0322807018,1003.6854,1.5404343019683,253.16086447767,0,77.2876613621
2021-12-0410:30:00,-7.76978118162,92.7415317287,1003.7201,1.69834674251323,247.854214893428,0,75.0797290683
2021-12-0410:35:00,-7.66496703297,92.9817582418,1003.7999,1.44400115913023,248.513640197915,0,111.927141749
2021-12-0410:40:00,-7.55195175439,92.9075877193,1003.81033333,1.60193657830227,252.842947649447,0,121.289710503
2021-12-0410:45:00,-7.47969230769,92.9403296703,1003.79066667,1.90907991584151,257.691819799201,0,127.341457498
2021-12-0410:50:00,-7.46665934066,92.8504395604,1003.78423333,1.98729032230796,256.828362417355,0,127.293384081
2021-12-0410:55:00,-7.43063876652,92.9418061674,1003.81571429,2.22790535383014,258.622609580148,0,129.060106591
2021-12-0411:00:00,-7.33384615385,93.0382857143,1003.8382,2.20751295431583,259.885921247314,0,140.671814509
2021-12-0411:05:00,-7.31296703297,92.9673846154,1003.8544,2.24090818929452,269.558519657127,0,135.850235847
